8-Puzzle Instances:


BFS:

2849,27,0.002307,11.1618,15
179,19,0.000163,8.80864,11
1075,26,0.000894,11.7328,16
177,18,0.000136,8.54132,12
752,24,0.000623,10.1776,16
182,18,0.000142,8.15041,8
1355,24,0.001112,10.0725,12
205,23,0.000149,11.2301,17
712,24,0.000698,10.6656,16
1421,27,0.001194,12.2715,19
2186,25,0.001783,9.90231,13
168,21,0.000125,10.7969,15
39,22,3.4e-05,12.3962,18
4038,28,0.003394,11.2251,14
90,20,6.6e-05,9.86008,16
2905,27,0.002329,10.9409,17
2301,27,0.001808,12.0106,15
698,25,0.000525,11.0091,19
2190,24,0.001877,9.4195,10
936,24,0.000726,11.967,16
238,22,0.000172,10.146,16
3038,27,0.002449,11.0005,15
1632,26,0.001296,10.8941,18
4306,25,0.003613,10.2857,11
739,26,0.000605,12.1547,20
382,20,0.000318,9.36158,14
2084,26,0.001836,10.7545,16
99,16,7.7e-05,7.47445,10
2764,27,0.002198,11.5406,17
428,19,0.000343,8.57229,11
715,25,0.00052,13.3865,21
68,15,5.1e-05,7.32804,11
34,17,2.9e-05,9.44211,13
121,15,9.4e-05,7.10942,7
993,25,0.000782,10.8389,17
163,17,0.000238,8.93468,11
2389,27,0.001918,11.8272,17
369,20,0.00031,8.17487,8
356,20,0.000265,8.54963,12
1461,27,0.001118,11.3477,21
854,26,0.000672,11.6485,18
730,22,0.000578,9.53672,12
257,22,0.000185,11.5,14
414,22,0.000331,9.89445,12
181,19,0.000153,10.1166,17
336,20,0.000259,8.96166,8
707,21,0.000555,8.4652,9
1467,24,0.001126,11.102,14
1319,25,0.001049,10.8123,13
GBFS:

462,112,0.000354,6.67447,12
216,79,0.000219,7.10445,15
269,69,0.000195,6.23617,13
286,87,0.000213,6.71356,17
16,16,1.6e-05,5.55556,10
257,48,0.000185,6.15515,12
206,48,0.000151,6.25979,14
168,49,0.000138,6.87004,11
45,19,3.6e-05,5.56693,7
174,69,0.00015,7.67377,13
45,31,3.4e-05,7.75781,15
380,101,0.000282,6.8319,11
104,47,9.9e-05,5.67138,13
377,102,0.000453,6.28708,14
89,41,7e-05,5.73469,13
376,102,0.000293,6.23541,10
110,50,8.3e-05,6.01333,10
112,59,8.2e-05,6.46078,19
137,28,9.8e-05,6.92267,18
152,66,0.00011,6.90047,16
399,98,0.000295,6.31408,14
195,48,0.000154,6.33962,10
251,71,0.0002,6.69534,15
181,60,0.000162,7.11837,14
289,87,0.000219,6.28767,13
290,81,0.000222,6.47685,15
146,67,0.000122,6.77129,15
17,15,1.7e-05,5.3,7
143,57,0.000108,6.71429,13
433,108,0.000408,6.60183,16
237,68,0.000187,6.58295,14
220,62,0.000164,6.299,12
237,80,0.00017,6.51077,16
318,93,0.000274,6.56701,13
396,118,0.000286,6.54745,14
66,53,4.9e-05,9.17486,17
252,64,0.000205,6.13853,14
312,94,0.000229,6.48961,14
191,70,0.00014,6.61923,12
165,75,0.000215,7.52242,13
126,28,9.3e-05,5.77971,8
88,45,6.7e-05,7.19087,19
374,111,0.000278,6.26931,11
242,80,0.000168,6.77538,16
422,94,0.000309,6.51624,14
82,46,6.1e-05,8.65801,20
19,18,1.7e-05,7.59259,14
158,47,0.000125,6.78009,15
315,95,0.000233,6.4181,11
282,88,0.000211,7.36801,16
308,62,0.000245,7.06667,12
111,51,8.4e-05,6.90397,15
201,51,0.000163,6.09239,11
319,100,0.000227,7.13242,16
335,90,0.000239,6.50108,12
45,36,3.4e-05,7.22835,16
204,62,0.00015,6.58739,8
117,58,8.5e-05,8.2284,12
100,57,7.4e-05,7.08,17
91,48,7.2e-05,6.16064,16
233,77,0.000168,6.82268,19
133,27,9.7e-05,6.21096,13
459,89,0.000366,6.67062,15
196,74,0.000191,7.15572,18
238,96,0.000167,8.19723,14
20,20,1.8e-05,8.10909,16
174,57,0.000128,7.22222,17
259,83,0.000184,6.87306,15
82,43,6.3e-05,6.94298,19
165,56,0.00015,6.16964,10
389,114,0.000306,6.42553,16
138,44,0.000117,6.5625,16
161,73,0.000172,7.33705,15
183,64,0.000133,6.60765,18
269,73,0.000191,6.10872,11
191,62,0.000141,6.95,20
163,46,0.000116,6.19369,14
286,74,0.000217,6.63868,16
241,80,0.000173,6.26244,10
325,91,0.000253,6.59305,17
120,41,9.6e-05,6.02083,11
293,77,0.000206,6.87113,21
71,39,5.2e-05,5.45408,11
18,17,1.6e-05,7.32692,13
119,41,9.1e-05,5.88323,7
159,67,0.000113,7.49883,17
89,41,6.7e-05,6.08607,11
359,121,0.000267,6.8662,17
240,44,0.000191,5.91831,8
399,106,0.000295,6.30243,12
439,117,0.000343,6.79359,21
151,72,0.000134,7.06856,18
189,58,0.000141,6.45437,12
70,26,5.1e-05,9,14
146,40,0.000108,6.57143,12
146,37,0.000107,6.4025,17
131,38,9.3e-05,6.99441,8
71,31,5.2e-05,5.41327,9
211,64,0.000194,6.62284,14
181,83,0.000132,7.01779,13
IDA*:

146216,22,0.055703,10.1849,12
166051,23,0.057868,11.2238,15
851,17,0.000287,10.5852,13
81714,25,0.029047,11.9015,17
2985,16,0.001023,6.53016,10
334216,22,0.113009,8.14469,12
41006,22,0.014524,10.5243,14
12927,21,0.004468,11.2707,11
66373,17,0.023732,6.16168,7
13963,21,0.004894,11.0108,13
21825,23,0.006993,12.5741,15
117446,23,0.041353,11.4181,11
7972,19,0.002699,8.87146,13
66802,22,0.023343,9.47201,14
15435,19,0.005513,7.36652,13
318968,22,0.109423,9.26632,10
95448,20,0.033537,8.37696,10
203,21,7.8e-05,12.293,19
2159,22,0.000779,12.364,18
4910,22,0.001702,10.7437,16
44,16,1.7e-05,10.0388,14
243,16,8.3e-05,8.43619,10
360568,25,0.128965,10.0793,15
14798,22,0.005145,9.97044,14
83439,23,0.028568,10.0716,13
141377,25,0.049485,10.3113,15
28244,21,0.009967,9.5264,15
1795,13,0.000708,6.33158,7
96372,23,0.034508,11.2002,13
1314,24,0.00045,15.4152,16
43814,24,0.01616,12.683,14
595,16,0.000212,9.7128,12
94,18,3.7e-05,11.0711,16
241760,23,0.087779,9.66041,13
556619,26,0.195678,12.1714,14
325605,27,0.115276,12.9445,17
6476,22,0.002298,11.3667,14
374736,26,0.126697,12.4474,14
167291,22,0.059577,9.6007,12
457183,25,0.160127,11.3861,13
2331,14,0.000782,7.31237,8
121280,25,0.04205,9.90254,19
147804,21,0.050314,8.58366,11
1353999,26,0.487975,10.0715,16
228354,24,0.080233,10.8503,14
2159,24,0.000736,14.6614,20
341,18,0.000125,10.0757,14
63580,23,0.022234,10.9092,15
53744,21,0.01862,10.9401,11
203756,28,0.071894,13.4493,16
29725,20,0.010629,10.4163,12
1644698,27,0.585352,11.2253,15
31608,19,0.011596,7.95364,11
32448,26,0.011405,13.239,16
3293,18,0.001135,9.46764,12
97455,24,0.033154,11.3954,16
7316,18,0.002589,8.71536,8
209763,24,0.070844,11.2544,12
1728,23,0.000586,13.4214,17
139121,24,0.049585,10.1863,16
241561,27,0.08529,11.99,19
3493922,25,1.27373,9.31272,13
3924,21,0.001432,10.3288,15
184,22,6.4e-05,15.1106,18
3270839,28,1.14421,12.4466,14
2696,20,0.001029,10.152,16
983714,27,0.350093,10.834,17
394773,27,0.138785,13.2811,15
65821,25,0.022544,12.0563,19
1713679,24,0.609366,9.35922,10
20804,24,0.007208,11.2177,16
7864,22,0.00277,10.2104,16
4544643,27,1.61254,10.504,15
132801,26,0.051172,11.7104,18
4766224,25,1.6963,9.5913,11
23302,26,0.008654,11.2951,20
6210,20,0.002137,8.53416,14
857147,26,0.304857,10.8822,16
1127,16,0.00041,8.75684,10
615331,27,0.21584,11.3041,17
13110,19,0.004767,7.73612,11
1694,25,0.000573,15.0835,21
245,15,9.1e-05,7.27856,11
326,17,0.00011,9.93993,13
5404,15,0.001984,6.55656,7
136656,25,0.051254,10.8674,17
2297,17,0.000806,9.66388,11
283803,27,0.100381,12.1847,17
924532,20,0.329853,5.97413,8
15389,20,0.005663,9.99515,12
48582,27,0.017474,11.1801,21
67717,26,0.024604,10.9302,18
251020,22,0.090629,8.74599,12
16926,22,0.00637,11.4886,14
34626,22,0.012309,11.1174,12
881,19,0.000333,9.5699,17
53118,20,0.020081,8.66009,8
739883,21,0.281776,6.2096,9
78801,24,0.029168,12.0536,14
369157,25,0.133528,10.0533,13
